id_partido,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,anio,total_goles,diferencia_goles,ganador
509,1994-07-09,Italy,Spain,2,1,FIFA World Cup,Foxborough,United States,True,1994,3,1,Local
510,1994-07-09,Netherlands,Brazil,2,3,FIFA World Cup,Dallas,United States,True,1994,5,1,Visitante
511,1994-07-10,Bulgaria,Germany,2,1,FIFA World Cup,East Rutherford,United States,True,1994,3,1,Local
512,1994-07-10,Romania,Sweden,2,2,FIFA World Cup,Palo Alto,United States,True,1994,4,0,Empate
513,1994-07-13,Bulgaria,Italy,1,2,FIFA World Cup,East Rutherford,United States,True,1994,3,1,Visitante
514,1994-07-13,Sweden,Brazil,0,1,FIFA World Cup,Pasadena,United States,True,1994,1,1,Visitante
515,1994-07-16,Sweden,Bulgaria,4,0,FIFA World Cup,Pasadena,United States,True,1994,4,4,Local
516,1994-07-17,Brazil,Italy,0,0,FIFA World Cup,Pasadena,United States,True,1994,0,0,Empate
517,1998-06-10,Brazil,Scotland,2,1,FIFA World Cup,Saint-Denis,France,True,1998,3,1,Local
518,1998-06-10,Morocco,Norway,2,2,FIFA World Cup,Montpellier,France,True,1998,4,0,Empate
519,1998-06-11,Cameroon,Austria,1,1,FIFA World Cup,Toulouse,France,True,1998,2,0,Empate
520,1998-06-11,Italy,Chile,2,2,FIFA World Cup,Bordeaux,France,True,1998,4,0,Empate
521,1998-06-12,France,South Africa,3,0,FIFA World Cup,Marseille,France,False,1998,3,3,Local
522,1998-06-12,Paraguay,Bulgaria,0,0,FIFA World Cup,Montpellier,France,True,1998,0,0,Empate
523,1998-06-12,Saudi Arabia,Denmark,0,1,FIFA World Cup,Lens,France,True,1998,1,1,Visitante
524,1998-06-13,South Korea,Mexico,1,3,FIFA World Cup,Lyon,France,True,1998,4,2,Visitante
525,1998-06-13,Netherlands,Belgium,0,0,FIFA World Cup,Saint-Denis,France,True,1998,0,0,Empate
526,1998-06-13,Spain,Nigeria,2,3,FIFA World Cup,Nantes,France,True,1998,5,1,Visitante
527,1998-06-14,Argentina,Japan,1,0,FIFA World Cup,Toulouse,France,True,1998,1,1,Local
528,1998-06-14,Jamaica,Croatia,1,3,FIFA World Cup,Lens,France,True,1998,4,2,Visitante
529,1998-06-14,Serbia,Iran,1,0,FIFA World Cup,Saint-Étienne,France,True,1998,1,1,Local
530,1998-06-15,England,Tunisia,2,0,FIFA World Cup,Marseille,France,True,1998,2,2,Local
531,1998-06-15,Germany,United States,2,0,FIFA World Cup,Paris,France,True,1998,2,2,Local
532,1998-06-15,Romania,Colombia,1,0,FIFA World Cup,Lyon,France,True,1998,1,1,Local
533,1998-06-16,Brazil,Morocco,3,0,FIFA World Cup,Nantes,France,True,1998,3,3,Local
534,1998-06-16,Scotland,Norway,1,1,FIFA World Cup,Bordeaux,France,True,1998,2,0,Empate
535,1998-06-17,Chile,Austria,1,1,FIFA World Cup,Saint-Étienne,France,True,1998,2,0,Empate
536,1998-06-17,Italy,Cameroon,3,0,FIFA World Cup,Montpellier,France,True,1998,3,3,Local
537,1998-06-18,France,Saudi Arabia,4,0,FIFA World Cup,Saint-Denis,France,False,1998,4,4,Local
538,1998-06-18,South Africa,Denmark,1,1,FIFA World Cup,Toulouse,France,True,1998,2,0,Empate
539,1998-06-19,Nigeria,Bulgaria,1,0,FIFA World Cup,Paris,France,True,1998,1,1,Local
540,1998-06-19,Spain,Paraguay,0,0,FIFA World Cup,Saint-Étienne,France,True,1998,0,0,Empate
541,1998-06-20,Belgium,Mexico,2,2,FIFA World Cup,Bordeaux,France,True,1998,4,0,Empate
542,1998-06-20,Japan,Croatia,0,1,FIFA World Cup,Nantes,France,True,1998,1,1,Visitante
543,1998-06-20,Netherlands,South Korea,5,0,FIFA World Cup,Marseille,France,True,1998,5,5,Local
544,1998-06-21,Argentina,Jamaica,5,0,FIFA World Cup,Paris,France,True,1998,5,5,Local
545,1998-06-21,Germany,Serbia,2,2,FIFA World Cup,Lens,France,True,1998,4,0,Empate
546,1998-06-21,United States,Iran,1,2,FIFA World Cup,Lyon,France,True,1998,3,1,Visitante
547,1998-06-22,Colombia,Tunisia,1,0,FIFA World Cup,Montpellier,France,True,1998,1,1,Local
548,1998-06-22,Romania,England,2,1,FIFA World Cup,Toulouse,France,True,1998,3,1,Local
549,1998-06-23,Brazil,Norway,1,2,FIFA World Cup,Marseille,France,True,1998,3,1,Visitante
550,1998-06-23,Chile,Cameroon,1,1,FIFA World Cup,Nantes,France,True,1998,2,0,Empate
551,1998-06-23,Italy,Austria,2,1,FIFA World Cup,Saint-Denis,France,True,1998,3,1,Local
552,1998-06-23,Scotland,Morocco,0,3,FIFA World Cup,Saint-Étienne,France,True,1998,3,3,Visitante
553,1998-06-24,France,Denmark,2,1,FIFA World Cup,Lyon,France,False,1998,3,1,Local
554,1998-06-24,Nigeria,Paraguay,1,3,FIFA World Cup,Toulouse,France,True,1998,4,2,Visitante
555,1998-06-24,South Africa,Saudi Arabia,2,2,FIFA World Cup,Bordeaux,France,True,1998,4,0,Empate
556,1998-06-24,Spain,Bulgaria,6,1,FIFA World Cup,Lens,France,True,1998,7,5,Local
557,1998-06-25,Belgium,South Korea,1,1,FIFA World Cup,Paris,France,True,1998,2,0,Empate
558,1998-06-25,Germany,Iran,2,0,FIFA World Cup,Montpellier,France,True,1998,2,2,Local
559,1998-06-25,Netherlands,Mexico,2,2,FIFA World Cup,Saint-Étienne,France,True,1998,4,0,Empate
560,1998-06-25,United States,Serbia,0,1,FIFA World Cup,Nantes,France,True,1998,1,1,Visitante
561,1998-06-26,Argentina,Croatia,1,0,FIFA World Cup,Bordeaux,France,True,1998,1,1,Local
562,1998-06-26,Colombia,England,0,2,FIFA World Cup,Lens,France,True,1998,2,2,Visitante
563,1998-06-26,Japan,Jamaica,1,2,FIFA World Cup,Lyon,France,True,1998,3,1,Visitante
564,1998-06-26,Romania,Tunisia,1,1,FIFA World Cup,Saint-Denis,France,True,1998,2,0,Empate
565,1998-06-27,Brazil,Chile,4,1,FIFA World Cup,Paris,France,True,1998,5,3,Local
566,1998-06-27,Italy,Norway,1,0,FIFA World Cup,Marseille,France,True,1998,1,1,Local
567,1998-06-28,France,Paraguay,1,0,FIFA World Cup,Lens,France,False,1998,1,1,Local
568,1998-06-28,Nigeria,Denmark,1,4,FIFA World Cup,Saint-Denis,France,True,1998,5,3,Visitante
569,1998-06-29,Germany,Mexico,2,1,FIFA World Cup,Montpellier,France,True,1998,3,1,Local
570,1998-06-29,Netherlands,Serbia,2,1,FIFA World Cup,Toulouse,France,True,1998,3,1,Local
571,1998-06-30,Argentina,England,2,2,FIFA World Cup,Saint-Étienne,France,True,1998,4,0,Empate
572,1998-06-30,Romania,Croatia,0,1,FIFA World Cup,Bordeaux,France,True,1998,1,1,Visitante
573,1998-07-03,Brazil,Denmark,3,2,FIFA World Cup,Nantes,France,True,1998,5,1,Local
574,1998-07-03,France,Italy,0,0,FIFA World Cup,Saint-Denis,France,False,1998,0,0,Empate
575,1998-07-04,Germany,Croatia,0,3,FIFA World Cup,Lyon,France,True,1998,3,3,Visitante
576,1998-07-04,Netherlands,Argentina,2,1,FIFA World Cup,Marseille,France,True,1998,3,1,Local
577,1998-07-07,Brazil,Netherlands,1,1,FIFA World Cup,Marseille,France,True,1998,2,0,Empate
578,1998-07-08,France,Croatia,2,1,FIFA World Cup,Saint-Denis,France,False,1998,3,1,Local
579,1998-07-11,Netherlands,Croatia,1,2,FIFA World Cup,Paris,France,True,1998,3,1,Visitante
580,1998-07-12,France,Brazil,3,0,FIFA World Cup,Saint-Denis,France,False,1998,3,3,Local
581,2002-05-31,France,Senegal,0,1,FIFA World Cup,Seoul,South Korea,True,2002,1,1,Visitante
582,2002-06-01,Germany,Saudi Arabia,8,0,FIFA World Cup,Sapporo,Japan,True,2002,8,8,Local
583,2002-06-01,Republic of Ireland,Cameroon,1,1,FIFA World Cup,Niigata,Japan,True,2002,2,0,Empate
584,2002-06-01,Uruguay,Denmark,1,2,FIFA World Cup,Ulsan,South Korea,True,2002,3,1,Visitante
585,2002-06-02,Argentina,Nigeria,1,0,FIFA World Cup,Kashima,Japan,True,2002,1,1,Local
586,2002-06-02,England,Sweden,1,1,FIFA World Cup,Saitama,Japan,True,2002,2,0,Empate
587,2002-06-02,Paraguay,South Africa,2,2,FIFA World Cup,Busan,South Korea,True,2002,4,0,Empate
588,2002-06-02,Spain,Slovenia,3,1,FIFA World Cup,Gwangju,South Korea,True,2002,4,2,Local
589,2002-06-03,Brazil,Turkey,2,1,FIFA World Cup,Ulsan,South Korea,True,2002,3,1,Local
590,2002-06-03,Croatia,Mexico,0,1,FIFA World Cup,Niigata,Japan,True,2002,1,1,Visitante
591,2002-06-03,Italy,Ecuador,2,0,FIFA World Cup,Sapporo,Japan,True,2002,2,2,Local
592,2002-06-04,China,Costa Rica,0,2,FIFA World Cup,Gwangju,South Korea,True,2002,2,2,Visitante
593,2002-06-04,Japan,Belgium,2,2,FIFA World Cup,Saitama,Japan,False,2002,4,0,Empate
594,2002-06-04,South Korea,Poland,2,0,FIFA World Cup,Busan,South Korea,False,2002,2,2,Local
595,2002-06-05,Germany,Republic of Ireland,1,1,FIFA World Cup,Kashima,Japan,True,2002,2,0,Empate
596,2002-06-05,Russia,Tunisia,2,0,FIFA World Cup,Kobe,Japan,True,2002,2,2,Local
597,2002-06-05,United States,Portugal,3,2,FIFA World Cup,Suwon,South Korea,True,2002,5,1,Local
598,2002-06-06,Cameroon,Saudi Arabia,1,0,FIFA World Cup,Saitama,Japan,True,2002,1,1,Local
599,2002-06-06,Denmark,Senegal,1,1,FIFA World Cup,Daegu,South Korea,True,2002,2,0,Empate
600,2002-06-06,France,Uruguay,0,0,FIFA World Cup,Busan,South Korea,True,2002,0,0,Empate
601,2002-06-07,Argentina,England,0,1,FIFA World Cup,Sapporo,Japan,True,2002,1,1,Visitante
602,2002-06-07,Spain,Paraguay,3,1,FIFA World Cup,Jeonju,South Korea,True,2002,4,2,Local
603,2002-06-07,Sweden,Nigeria,2,1,FIFA World Cup,Kobe,Japan,True,2002,3,1,Local
604,2002-06-08,Brazil,China,4,0,FIFA World Cup,Seogwipo,South Korea,True,2002,4,4,Local
605,2002-06-08,Italy,Croatia,1,2,FIFA World Cup,Kashima,Japan,True,2002,3,1,Visitante
606,2002-06-08,South Africa,Slovenia,1,0,FIFA World Cup,Daegu,South Korea,True,2002,1,1,Local
607,2002-06-09,Costa Rica,Turkey,1,1,FIFA World Cup,Incheon,South Korea,True,2002,2,0,Empate
608,2002-06-09,Japan,Russia,1,0,FIFA World Cup,Yokohama,Japan,False,2002,1,1,Local
609,2002-06-09,Mexico,Ecuador,2,1,FIFA World Cup,Rifu,Japan,True,2002,3,1,Local
610,2002-06-10,South Korea,United States,1,1,FIFA World Cup,Daegu,South Korea,False,2002,2,0,Empate
611,2002-06-10,Portugal,Poland,4,0,FIFA World Cup,Jeonju,South Korea,True,2002,4,4,Local
612,2002-06-10,Tunisia,Belgium,1,1,FIFA World Cup,Ōita,Japan,True,2002,2,0,Empate
613,2002-06-11,Cameroon,Germany,0,2,FIFA World Cup,Fukuroi,Japan,True,2002,2,2,Visitante
614,2002-06-11,Denmark,France,2,0,FIFA World Cup,Incheon,South Korea,True,2002,2,2,Local
615,2002-06-11,Saudi Arabia,Republic of Ireland,0,3,FIFA World Cup,Yokohama,Japan,True,2002,3,3,Visitante
616,2002-06-11,Senegal,Uruguay,3,3,FIFA World Cup,Suwon,South Korea,True,2002,6,0,Empate
617,2002-06-12,Nigeria,England,0,0,FIFA World Cup,Osaka,Japan,True,2002,0,0,Empate
618,2002-06-12,Slovenia,Paraguay,1,3,FIFA World Cup,Seogwipo,South Korea,True,2002,4,2,Visitante
619,2002-06-12,South Africa,Spain,2,3,FIFA World Cup,Daejeon,South Korea,True,2002,5,1,Visitante
620,2002-06-12,Sweden,Argentina,1,1,FIFA World Cup,Rifu,Japan,True,2002,2,0,Empate
621,2002-06-13,Costa Rica,Brazil,2,5,FIFA World Cup,Suwon,South Korea,True,2002,7,3,Visitante
622,2002-06-13,Ecuador,Croatia,1,0,FIFA World Cup,Yokohama,Japan,True,2002,1,1,Local
623,2002-06-13,Mexico,Italy,1,1,FIFA World Cup,Ōita,Japan,True,2002,2,0,Empate
624,2002-06-13,Turkey,China,3,0,FIFA World Cup,Seoul,South Korea,True,2002,3,3,Local
625,2002-06-14,Belgium,Russia,3,2,FIFA World Cup,Fukuroi,Japan,True,2002,5,1,Local
626,2002-06-14,Japan,Tunisia,2,0,FIFA World Cup,Osaka,Japan,False,2002,2,2,Local
627,2002-06-14,South Korea,Portugal,1,0,FIFA World Cup,Incheon,South Korea,False,2002,1,1,Local
628,2002-06-14,Poland,United States,3,1,FIFA World Cup,Daejeon,South Korea,True,2002,4,2,Local
629,2002-06-15,Denmark,England,0,3,FIFA World Cup,Niigata,Japan,True,2002,3,3,Visitante
630,2002-06-15,Germany,Paraguay,1,0,FIFA World Cup,Seogwipo,South Korea,True,2002,1,1,Local
631,2002-06-16,Spain,Republic of Ireland,1,1,FIFA World Cup,Suwon,South Korea,True,2002,2,0,Empate
632,2002-06-16,Sweden,Senegal,1,2,FIFA World Cup,Ōita,Japan,True,2002,3,1,Visitante
633,2002-06-17,Brazil,Belgium,2,0,FIFA World Cup,Kobe,Japan,True,2002,2,2,Local
634,2002-06-17,Mexico,United States,0,2,FIFA World Cup,Jeonju,South Korea,True,2002,2,2,Visitante
635,2002-06-18,Japan,Turkey,0,1,FIFA World Cup,Rifu,Japan,False,2002,1,1,Visitante
636,2002-06-18,South Korea,Italy,2,1,FIFA World Cup,Daejeon,South Korea,False,2002,3,1,Local
637,2002-06-21,England,Brazil,1,2,FIFA World Cup,Fukuroi,Japan,True,2002,3,1,Visitante
638,2002-06-21,Germany,United States,1,0,FIFA World Cup,Ulsan,South Korea,True,2002,1,1,Local
639,2002-06-22,South Korea,Spain,0,0,FIFA World Cup,Gwangju,South Korea,False,2002,0,0,Empate
640,2002-06-22,Senegal,Turkey,0,1,FIFA World Cup,Osaka,Japan,True,2002,1,1,Visitante
641,2002-06-25,South Korea,Germany,0,1,FIFA World Cup,Seoul,South Korea,False,2002,1,1,Visitante
642,2002-06-26,Brazil,Turkey,1,0,FIFA World Cup,Saitama,Japan,True,2002,1,1,Local
643,2002-06-29,South Korea,Turkey,2,3,FIFA World Cup,Daegu,South Korea,False,2002,5,1,Visitante
644,2002-06-30,Germany,Brazil,0,2,FIFA World Cup,Yokohama,Japan,True,2002,2,2,Visitante
645,2006-06-09,Germany,Costa Rica,4,2,FIFA World Cup,Munich,Germany,False,2006,6,2,Local
646,2006-06-09,Poland,Ecuador,0,2,FIFA World Cup,Gelsenkirchen,Germany,True,2006,2,2,Visitante
647,2006-06-10,Argentina,Ivory Coast,2,1,FIFA World Cup,Hamburg,Germany,True,2006,3,1,Local
648,2006-06-10,England,Paraguay,1,0,FIFA World Cup,Frankfurt,Germany,True,2006,1,1,Local
649,2006-06-10,Trinidad and Tobago,Sweden,0,0,FIFA World Cup,Dortmund,Germany,True,2006,0,0,Empate
650,2006-06-11,Angola,Portugal,0,1,FIFA World Cup,Cologne,Germany,True,2006,1,1,Visitante
651,2006-06-11,Mexico,Iran,3,1,FIFA World Cup,Nuremberg,Germany,True,2006,4,2,Local
652,2006-06-11,Serbia,Netherlands,0,1,FIFA World Cup,Leipzig,Germany,True,2006,1,1,Visitante
653,2006-06-12,Australia,Japan,3,1,FIFA World Cup,Kaiserslautern,Germany,True,2006,4,2,Local
654,2006-06-12,Italy,Ghana,2,0,FIFA World Cup,Hanover,Germany,True,2006,2,2,Local
655,2006-06-12,United States,Czech Republic,0,3,FIFA World Cup,Gelsenkirchen,Germany,True,2006,3,3,Visitante
656,2006-06-13,Brazil,Croatia,1,0,FIFA World Cup,Berlin,Germany,True,2006,1,1,Local
657,2006-06-13,France,Switzerland,0,0,FIFA World Cup,Stuttgart,Germany,True,2006,0,0,Empate
658,2006-06-13,South Korea,Togo,2,1,FIFA World Cup,Frankfurt,Germany,True,2006,3,1,Local
659,2006-06-14,Germany,Poland,1,0,FIFA World Cup,Dortmund,Germany,False,2006,1,1,Local
660,2006-06-14,Spain,Ukraine,4,0,FIFA World Cup,Leipzig,Germany,True,2006,4,4,Local
661,2006-06-14,Tunisia,Saudi Arabia,2,2,FIFA World Cup,Munich,Germany,True,2006,4,0,Empate
662,2006-06-15,Ecuador,Costa Rica,3,0,FIFA World Cup,Hamburg,Germany,True,2006,3,3,Local
663,2006-06-15,England,Trinidad and Tobago,2,0,FIFA World Cup,Nuremberg,Germany,True,2006,2,2,Local
664,2006-06-15,Sweden,Paraguay,1,0,FIFA World Cup,Berlin,Germany,True,2006,1,1,Local
665,2006-06-16,Argentina,Serbia,6,0,FIFA World Cup,Gelsenkirchen,Germany,True,2006,6,6,Local
666,2006-06-16,Mexico,Angola,0,0,FIFA World Cup,Hanover,Germany,True,2006,0,0,Empate
667,2006-06-16,Netherlands,Ivory Coast,2,1,FIFA World Cup,Stuttgart,Germany,True,2006,3,1,Local
668,2006-06-17,Czech Republic,Ghana,0,2,FIFA World Cup,Cologne,Germany,True,2006,2,2,Visitante
669,2006-06-17,Italy,United States,1,1,FIFA World Cup,Kaiserslautern,Germany,True,2006,2,0,Empate
670,2006-06-17,Portugal,Iran,2,0,FIFA World Cup,Frankfurt,Germany,True,2006,2,2,Local
671,2006-06-18,Brazil,Australia,2,0,FIFA World Cup,Munich,Germany,True,2006,2,2,Local
672,2006-06-18,France,South Korea,1,1,FIFA World Cup,Leipzig,Germany,True,2006,2,0,Empate
673,2006-06-18,Japan,Croatia,0,0,FIFA World Cup,Nuremberg,Germany,True,2006,0,0,Empate
674,2006-06-19,Saudi Arabia,Ukraine,0,4,FIFA World Cup,Hamburg,Germany,True,2006,4,4,Visitante
675,2006-06-19,Spain,Tunisia,3,1,FIFA World Cup,Stuttgart,Germany,True,2006,4,2,Local
676,2006-06-19,Togo,Switzerland,0,2,FIFA World Cup,Dortmund,Germany,True,2006,2,2,Visitante
677,2006-06-20,Costa Rica,Poland,1,2,FIFA World Cup,Hanover,Germany,True,2006,3,1,Visitante
678,2006-06-20,Germany,Ecuador,3,0,FIFA World Cup,Berlin,Germany,False,2006,3,3,Local
679,2006-06-20,Paraguay,Trinidad and Tobago,2,0,FIFA World Cup,Kaiserslautern,Germany,True,2006,2,2,Local
680,2006-06-20,Sweden,England,2,2,FIFA World Cup,Cologne,Germany,True,2006,4,0,Empate
681,2006-06-21,Iran,Angola,1,1,FIFA World Cup,Leipzig,Germany,True,2006,2,0,Empate
682,2006-06-21,Ivory Coast,Serbia,3,2,FIFA World Cup,Munich,Germany,True,2006,5,1,Local
683,2006-06-21,Netherlands,Argentina,0,0,FIFA World Cup,Frankfurt,Germany,True,2006,0,0,Empate
684,2006-06-21,Portugal,Mexico,2,1,FIFA World Cup,Gelsenkirchen,Germany,True,2006,3,1,Local
685,2006-06-22,Croatia,Australia,2,2,FIFA World Cup,Stuttgart,Germany,True,2006,4,0,Empate
686,2006-06-22,Czech Republic,Italy,0,2,FIFA World Cup,Hamburg,Germany,True,2006,2,2,Visitante
687,2006-06-22,Ghana,United States,2,1,FIFA World Cup,Nuremberg,Germany,True,2006,3,1,Local
688,2006-06-22,Japan,Brazil,1,4,FIFA World Cup,Dortmund,Germany,True,2006,5,3,Visitante
689,2006-06-23,Saudi Arabia,Spain,0,1,FIFA World Cup,Kaiserslautern,Germany,True,2006,1,1,Visitante
690,2006-06-23,Switzerland,South Korea,2,0,FIFA World Cup,Hanover,Germany,True,2006,2,2,Local
691,2006-06-23,Togo,France,0,2,FIFA World Cup,Cologne,Germany,True,2006,2,2,Visitante
692,2006-06-23,Ukraine,Tunisia,1,0,FIFA World Cup,Berlin,Germany,True,2006,1,1,Local
693,2006-06-24,Argentina,Mexico,2,1,FIFA World Cup,Leipzig,Germany,True,2006,3,1,Local
694,2006-06-24,Germany,Sweden,2,0,FIFA World Cup,Munich,Germany,False,2006,2,2,Local
695,2006-06-25,England,Ecuador,1,0,FIFA World Cup,Stuttgart,Germany,True,2006,1,1,Local
696,2006-06-25,Portugal,Netherlands,1,0,FIFA World Cup,Nuremberg,Germany,True,2006,1,1,Local
697,2006-06-26,Italy,Australia,1,0,FIFA World Cup,Kaiserslautern,Germany,True,2006,1,1,Local
698,2006-06-26,Switzerland,Ukraine,0,0,FIFA World Cup,Cologne,Germany,True,2006,0,0,Empate
699,2006-06-27,Brazil,Ghana,3,0,FIFA World Cup,Dortmund,Germany,True,2006,3,3,Local
700,2006-06-27,Spain,France,1,3,FIFA World Cup,Hanover,Germany,True,2006,4,2,Visitante
701,2006-06-30,Germany,Argentina,1,1,FIFA World Cup,Berlin,Germany,False,2006,2,0,Empate
702,2006-06-30,Italy,Ukraine,3,0,FIFA World Cup,Hamburg,Germany,True,2006,3,3,Local
703,2006-07-01,Brazil,France,0,1,FIFA World Cup,Frankfurt,Germany,True,2006,1,1,Visitante
704,2006-07-01,England,Portugal,0,0,FIFA World Cup,Gelsenkirchen,Germany,True,2006,0,0,Empate
705,2006-07-04,Germany,Italy,0,2,FIFA World Cup,Dortmund,Germany,False,2006,2,2,Visitante
706,2006-07-05,Portugal,France,0,1,FIFA World Cup,Munich,Germany,True,2006,1,1,Visitante
707,2006-07-08,Germany,Portugal,3,1,FIFA World Cup,Stuttgart,Germany,False,2006,4,2,Local
708,2006-07-09,Italy,France,1,1,FIFA World Cup,Berlin,Germany,True,2006,2,0,Empate
709,2010-06-11,South Africa,Mexico,1,1,FIFA World Cup,Johannesburg,South Africa,False,2010,2,0,Empate
710,2010-06-11,Uruguay,France,0,0,FIFA World Cup,Cape Town,South Africa,True,2010,0,0,Empate
711,2010-06-12,Argentina,Nigeria,1,0,FIFA World Cup,Johannesburg,South Africa,True,2010,1,1,Local
712,2010-06-12,England,United States,1,1,FIFA World Cup,Rustenburg,South Africa,True,2010,2,0,Empate
713,2010-06-12,South Korea,Greece,2,0,FIFA World Cup,Port Elizabeth,South Africa,True,2010,2,2,Local
714,2010-06-13,Algeria,Slovenia,0,1,FIFA World Cup,Polokwane,South Africa,True,2010,1,1,Visitante
715,2010-06-13,Germany,Australia,4,0,FIFA World Cup,Durban,South Africa,True,2010,4,4,Local
716,2010-06-13,Serbia,Ghana,0,1,FIFA World Cup,Pretoria,South Africa,True,2010,1,1,Visitante
717,2010-06-14,Italy,Paraguay,1,1,FIFA World Cup,Cape Town,South Africa,True,2010,2,0,Empate
718,2010-06-14,Japan,Cameroon,1,0,FIFA World Cup,Bloemfontein,South Africa,True,2010,1,1,Local
719,2010-06-14,Netherlands,Denmark,2,0,FIFA World Cup,Johannesburg,South Africa,True,2010,2,2,Local
720,2010-06-15,Brazil,North Korea,2,1,FIFA World Cup,Johannesburg,South Africa,True,2010,3,1,Local
721,2010-06-15,Ivory Coast,Portugal,0,0,FIFA World Cup,Port Elizabeth,South Africa,True,2010,0,0,Empate
722,2010-06-15,New Zealand,Slovakia,1,1,FIFA World Cup,Rustenburg,South Africa,True,2010,2,0,Empate
723,2010-06-16,Honduras,Chile,0,1,FIFA World Cup,Nelspruit,South Africa,True,2010,1,1,Visitante
724,2010-06-16,South Africa,Uruguay,0,3,FIFA World Cup,Pretoria,South Africa,False,2010,3,3,Visitante
725,2010-06-16,Spain,Switzerland,0,1,FIFA World Cup,Durban,South Africa,True,2010,1,1,Visitante
726,2010-06-17,Argentina,South Korea,4,1,FIFA World Cup,Johannesburg,South Africa,True,2010,5,3,Local
727,2010-06-17,France,Mexico,0,2,FIFA World Cup,Polokwane,South Africa,True,2010,2,2,Visitante
728,2010-06-17,Greece,Nigeria,2,1,FIFA World Cup,Bloemfontein,South Africa,True,2010,3,1,Local
729,2010-06-18,England,Algeria,0,0,FIFA World Cup,Cape Town,South Africa,True,2010,0,0,Empate
730,2010-06-18,Germany,Serbia,0,1,FIFA World Cup,Port Elizabeth,South Africa,True,2010,1,1,Visitante
731,2010-06-18,Slovenia,United States,2,2,FIFA World Cup,Johannesburg,South Africa,True,2010,4,0,Empate
732,2010-06-19,Cameroon,Denmark,1,2,FIFA World Cup,Pretoria,South Africa,True,2010,3,1,Visitante
733,2010-06-19,Ghana,Australia,1,1,FIFA World Cup,Rustenburg,South Africa,True,2010,2,0,Empate
734,2010-06-19,Netherlands,Japan,1,0,FIFA World Cup,Durban,South Africa,True,2010,1,1,Local
735,2010-06-20,Brazil,Ivory Coast,3,1,FIFA World Cup,Johannesburg,South Africa,True,2010,4,2,Local
736,2010-06-20,Italy,New Zealand,1,1,FIFA World Cup,Nelspruit,South Africa,True,2010,2,0,Empate
737,2010-06-20,Slovakia,Paraguay,0,2,FIFA World Cup,Bloemfontein,South Africa,True,2010,2,2,Visitante
738,2010-06-21,Chile,Switzerland,1,0,FIFA World Cup,Port Elizabeth,South Africa,True,2010,1,1,Local
739,2010-06-21,Portugal,North Korea,7,0,FIFA World Cup,Cape Town,South Africa,True,2010,7,7,Local
740,2010-06-21,Spain,Honduras,2,0,FIFA World Cup,Johannesburg,South Africa,True,2010,2,2,Local
741,2010-06-22,Greece,Argentina,0,2,FIFA World Cup,Polokwane,South Africa,True,2010,2,2,Visitante
742,2010-06-22,Mexico,Uruguay,0,1,FIFA World Cup,Rustenburg,South Africa,True,2010,1,1,Visitante
743,2010-06-22,Nigeria,South Korea,2,2,FIFA World Cup,Durban,South Africa,True,2010,4,0,Empate
744,2010-06-22,South Africa,France,2,1,FIFA World Cup,Bloemfontein,South Africa,False,2010,3,1,Local
745,2010-06-23,Australia,Serbia,2,1,FIFA World Cup,Nelspruit,South Africa,True,2010,3,1,Local
746,2010-06-23,Ghana,Germany,0,1,FIFA World Cup,Johannesburg,South Africa,True,2010,1,1,Visitante
747,2010-06-23,Slovenia,England,0,1,FIFA World Cup,Port Elizabeth,South Africa,True,2010,1,1,Visitante
748,2010-06-23,United States,Algeria,1,0,FIFA World Cup,Pretoria,South Africa,True,2010,1,1,Local
749,2010-06-24,Cameroon,Netherlands,1,2,FIFA World Cup,Cape Town,South Africa,True,2010,3,1,Visitante
750,2010-06-24,Denmark,Japan,1,3,FIFA World Cup,Rustenburg,South Africa,True,2010,4,2,Visitante
751,2010-06-24,Paraguay,New Zealand,0,0,FIFA World Cup,Polokwane,South Africa,True,2010,0,0,Empate
752,2010-06-24,Slovakia,Italy,3,2,FIFA World Cup,Johannesburg,South Africa,True,2010,5,1,Local
753,2010-06-25,Chile,Spain,1,2,FIFA World Cup,Pretoria,South Africa,True,2010,3,1,Visitante
754,2010-06-25,North Korea,Ivory Coast,0,3,FIFA World Cup,Nelspruit,South Africa,True,2010,3,3,Visitante
755,2010-06-25,Portugal,Brazil,0,0,FIFA World Cup,Durban,South Africa,True,2010,0,0,Empate
756,2010-06-25,Switzerland,Honduras,0,0,FIFA World Cup,Bloemfontein,South Africa,True,2010,0,0,Empate
757,2010-06-26,Uruguay,South Korea,2,1,FIFA World Cup,Port Elizabeth,South Africa,True,2010,3,1,Local
758,2010-06-26,United States,Ghana,1,2,FIFA World Cup,Rustenburg,South Africa,True,2010,3,1,Visitante
759,2010-06-27,Argentina,Mexico,3,1,FIFA World Cup,Johannesburg,South Africa,True,2010,4,2,Local
760,2010-06-27,Germany,England,4,1,FIFA World Cup,Bloemfontein,South Africa,True,2010,5,3,Local
761,2010-06-28,Brazil,Chile,3,0,FIFA World Cup,Johannesburg,South Africa,True,2010,3,3,Local
762,2010-06-28,Netherlands,Slovakia,2,1,FIFA World Cup,Durban,South Africa,True,2010,3,1,Local
763,2010-06-29,Paraguay,Japan,0,0,FIFA World Cup,Pretoria,South Africa,True,2010,0,0,Empate
